[2023-01-27T11:18:22.801] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:24:50.811] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:25:39.748] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:25:47.416] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:26:03.546] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:26:28.994] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:40:03.361] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:40:32.836] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:42:00.417] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:32.575] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:47.199] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:52.168] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:46:28.473] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:47:39.249] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:48:58.308] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:25:45.052] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:26:26.298] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:26:54.969] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:29:00.165] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:31:03.802] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:32:24.887] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:37:00.589] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:37:09.362] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:39:08.598] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:40:46.904] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:42:28.999] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:42:43.283] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:43:20.601] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:07.143] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:43.825] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:54.142] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:12.771] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:19.857] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:53.248] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T14:20:11.213] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T15:02:14.363] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T15:02:36.774] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T17:30:52.902] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T17:36:42.445] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T09:11:28.911] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T09:30:52.153] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: asas@asas.com - User: ASASAS registrado.
[2023-01-30T09:32:26.303] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T11:16:03.685] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T11:17:14.525] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T12:04:12.876] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T14:34:13.275] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: llll@asas.com - User: ajshaksj registrado.
[2023-01-30T14:34:35.853] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: popopo@asas.com - User: sdjhgsdjh registrado.
[2023-01-30T14:40:58.928] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: nnb@aasas.com - User: jkahsjkas registrado.
[2023-01-31T09:36:47.610] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:38:17.566] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:43:52.766] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:45:49.243] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:46:13.522] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:47:37.403] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:48:27.465] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:49:49.498] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:51:08.470] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:52:18.743] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:58:18.219] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:59:31.005] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:00:23.891] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:02:03.743] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:03:22.847] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:03:45.606] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:05:54.981] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:15:07.810] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:17:47.742] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T10:19:03.701] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T11:49:48.990] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
